----  ----------  ---------  ---------  -----------  -----------  --------  -----------  -----------  -----------  ---------  -----------  --------
t=52  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=53  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=54  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=55  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=56  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=57  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=58  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=59  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=60  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=61  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=62  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=63  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=64  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=65  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=66  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=67  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=68  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=69  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=70  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=71  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=72  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=73  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=74  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=75  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=76  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=77  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=78  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=79  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=80  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=81  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=82  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=83  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=84  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=85  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=86  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=87  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=88  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=89  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=90  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=91  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=92  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=93  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=94  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=95  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=96  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=97  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=98  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
t=99  0.00209059  0.0232148  0.0966129  0.000125735  0.000314336  0.322043  0.000673378  0.000251469  0.000226322  0.0734772  1            0.51903
----  ----------  ---------  ---------  -----------  -----------  --------  -----------  -----------  -----------  ---------  -----------  --------
